episode,step,episode_distraction_prob,x,y,dx,dy,dist_to_goal,dist_to_distractor,local_distractor,focus,speed,dir_change,fatigue
80,6,0.22054685198147964,9,9,0,1,0.0,6.082762530298219,0,1,1.0,2.0,1
80,7,0.22054685198147964,9,9,0,0,0.0,8.48528137423857,0,0,0.0,1.0,2
80,8,0.22054685198147964,9,9,0,0,0.0,3.1622776601683795,0,0,0.0,0.0,3
80,9,0.22054685198147964,9,9,0,0,0.0,7.0,0,0,0.0,0.0,4
80,10,0.22054685198147964,9,9,0,0,0.0,5.830951894845301,0,0,0.0,0.0,5
80,11,0.22054685198147964,9,9,1,1,0.0,9.219544457292887,0,0,1.4142135623730951,2.0,6
80,12,0.22054685198147964,9,9,0,0,0.0,8.54400374531753,0,0,0.0,2.0,7
80,13,0.22054685198147964,9,9,0,0,0.0,8.54400374531753,0,0,0.0,0.0,8
80,14,0.22054685198147964,9,9,0,0,0.0,8.06225774829855,0,0,0.0,0.0,9
80,15,0.22054685198147964,9,9,0,0,0.0,6.708203932499369,0,0,0.0,0.0,10
80,16,0.22054685198147964,9,9,0,0,0.0,8.54400374531753,0,0,0.0,0.0,11
80,17,0.22054685198147964,9,9,0,0,0.0,10.295630140987,0,0,0.0,0.0,12
80,18,0.22054685198147964,9,9,0,0,0.0,8.602325267042627,0,0,0.0,0.0,13
80,19,0.22054685198147964,9,9,0,0,0.0,5.0,0,0,0.0,0.0,14
80,20,0.22054685198147964,9,9,0,0,0.0,5.385164807134504,0,0,0.0,0.0,15
80,21,0.22054685198147964,9,9,0,0,0.0,8.06225774829855,0,0,0.0,0.0,16
80,22,0.22054685198147964,9,9,0,0,0.0,4.47213595499958,0,0,0.0,0.0,17
80,23,0.22054685198147964,9,9,0,0,0.0,3.0,0,0,0.0,0.0,18
80,24,0.22054685198147964,9,9,0,0,0.0,3.1622776601683795,0,0,0.0,0.0,19
80,25,0.22054685198147964,9,9,0,0,0.0,8.06225774829855,0,0,0.0,0.0,20
80,26,0.22054685198147964,9,9,0,0,0.0,8.54400374531753,0,0,0.0,0.0,21
80,27,0.22054685198147964,9,9,0,0,0.0,9.219544457292887,0,0,0.0,0.0,22
80,28,0.22054685198147964,9,9,0,0,0.0,4.0,0,0,0.0,0.0,23
80,29,0.22054685198147964,9,9,0,0,0.0,9.055385138137417,0,0,0.0,0.0,24
80,30,0.22054685198147964,8,8,-1,-1,1.4142135623730951,5.830951894845301,0,0,1.4142135623730951,2.0,25
80,31,0.22054685198147964,8,8,0,0,1.4142135623730951,0.0,1,0,0.0,2.0,26
80,32,0.22054685198147964,9,9,1,1,0.0,11.313708498984761,0,1,1.4142135623730951,2.0,26
80,33,0.22054685198147964,9,9,0,0,0.0,8.06225774829855,0,0,0.0,2.0,27
80,34,0.22054685198147964,9,9,0,0,0.0,8.0,0,0,0.0,0.0,28
80,35,0.22054685198147964,8,9,-1,1,1.0,12.727922061357855,0,0,1.4142135623730951,2.0,29
80,36,0.22054685198147964,9,9,2,1,0.0,7.211102550927978,0,1,2.23606797749979,3.0,29
80,37,0.22054685198147964,9,9,0,0,0.0,10.816653826391969,0,0,0.0,3.0,30
80,38,0.22054685198147964,9,9,0,0,0.0,10.63014581273465,0,0,0.0,0.0,31
80,39,0.22054685198147964,9,9,0,0,0.0,9.055385138137417,0,0,0.0,0.0,32
80,40,0.22054685198147964,8,8,-1,-1,1.4142135623730951,6.708203932499369,0,0,1.4142135623730951,2.0,33
80,41,0.22054685198147964,9,9,1,1,0.0,4.123105625617661,0,1,1.4142135623730951,4.0,33
80,42,0.22054685198147964,9,9,1,1,0.0,10.295630140987,0,0,1.4142135623730951,0.0,34
80,43,0.22054685198147964,9,9,0,0,0.0,4.123105625617661,0,0,0.0,2.0,35
80,44,0.22054685198147964,9,9,0,0,0.0,8.54400374531753,0,0,0.0,0.0,36
80,45,0.22054685198147964,9,9,0,0,0.0,6.4031242374328485,0,0,0.0,0.0,37
80,46,0.22054685198147964,9,9,0,0,0.0,8.48528137423857,0,0,0.0,0.0,38
80,47,0.22054685198147964,9,9,0,0,0.0,7.211102550927978,0,0,0.0,0.0,39
80,48,0.22054685198147964,9,9,0,0,0.0,6.4031242374328485,0,0,0.0,0.0,40
80,49,0.22054685198147964,9,9,0,0,0.0,5.830951894845301,0,0,0.0,0.0,41
81,0,0.35551220313740894,9,9,1,0,0.0,3.605551275463989,0,1,1.0,0.0,0
81,1,0.35551220313740894,9,9,0,0,0.0,10.816653826391969,0,0,0.0,1.0,1
81,2,0.35551220313740894,9,9,0,0,0.0,6.324555320336759,0,0,0.0,0.0,2
81,3,0.35551220313740894,9,9,0,0,0.0,10.295630140987,0,0,0.0,0.0,3
81,4,0.35551220313740894,9,9,0,0,0.0,6.324555320336759,0,0,0.0,0.0,4
81,5,0.35551220313740894,9,9,0,0,0.0,2.8284271247461903,0,0,0.0,0.0,5
81,6,0.35551220313740894,8,9,-1,0,1.0,7.0710678118654755,0,0,1.0,1.0,6
81,7,0.35551220313740894,9,9,1,0,0.0,10.816653826391969,0,1,1.0,2.0,6
81,8,0.35551220313740894,9,9,0,0,0.0,8.94427190999916,0,0,0.0,1.0,7
81,9,0.35551220313740894,9,9,0,0,0.0,8.0,0,0,0.0,0.0,8
81,10,0.35551220313740894,9,8,0,-1,1.0,9.848857801796104,0,0,1.0,1.0,9
81,11,0.35551220313740894,9,9,0,1,0.0,9.848857801796104,0,1,1.0,2.0,9
81,12,0.35551220313740894,9,9,0,0,0.0,1.0,1,0,0.0,1.0,10
81,13,0.35551220313740894,9,9,0,0,0.0,7.280109889280518,0,0,0.0,0.0,11
81,14,0.35551220313740894,9,8,0,-1,1.0,11.40175425099138,0,0,1.0,1.0,12
81,15,0.35551220313740894,9,8,0,0,1.0,10.63014581273465,0,0,0.0,1.0,13
81,16,0.35551220313740894,9,9,0,1,0.0,8.246211251235321,0,1,1.0,1.0,13
81,17,0.35551220313740894,9,9,0,1,0.0,5.0990195135927845,0,0,1.0,0.0,14
81,18,0.35551220313740894,9,9,0,0,0.0,6.708203932499369,0,0,0.0,1.0,15
81,19,0.35551220313740894,8,9,-1,1,1.0,1.4142135623730951,1,0,1.4142135623730951,2.0,16
81,20,0.35551220313740894,9,9,1,0,0.0,7.0,0,1,1.0,3.0,16
81,21,0.35551220313740894,9,8,0,-1,1.0,4.0,0,0,1.0,2.0,17
81,22,0.35551220313740894,9,9,0,1,0.0,6.082762530298219,0,1,1.0,2.0,17
81,23,0.35551220313740894,8,9,-1,1,1.0,4.242640687119285,0,0,1.4142135623730951,1.0,18
81,24,0.35551220313740894,9,8,1,-1,1.0,1.4142135623730951,1,0,1.4142135623730951,4.0,19
81,25,0.35551220313740894,9,9,0,1,0.0,5.830951894845301,0,1,1.0,3.0,19
81,26,0.35551220313740894,9,9,0,0,0.0,9.848857801796104,0,0,0.0,1.0,20
81,27,0.35551220313740894,9,9,1,0,0.0,8.94427190999916,0,0,1.0,1.0,21
81,28,0.35551220313740894,9,9,0,0,0.0,2.23606797749979,0,0,0.0,1.0,22
81,29,0.35551220313740894,9,9,0,0,0.0,1.0,1,0,0.0,0.0,23
81,30,0.35551220313740894,9,9,0,0,0.0,7.280109889280518,0,0,0.0,0.0,24
81,31,0.35551220313740894,8,8,-1,-1,1.4142135623730951,4.47213595499958,0,0,1.4142135623730951,2.0,25
81,32,0.35551220313740894,9,9,1,1,0.0,4.242640687119285,0,1,1.4142135623730951,4.0,25
81,33,0.35551220313740894,9,9,0,0,0.0,7.0,0,0,0.0,2.0,26
81,34,0.35551220313740894,9,9,0,0,0.0,10.816653826391969,0,0,0.0,0.0,27
81,35,0.35551220313740894,9,9,1,0,0.0,4.0,0,0,1.0,1.0,28
81,36,0.35551220313740894,9,9,0,0,0.0,8.0,0,0,0.0,1.0,29
81,37,0.35551220313740894,9,9,0,0,0.0,4.242640687119285,0,0,0.0,0.0,30
81,38,0.35551220313740894,9,8,1,-1,1.0,8.48528137423857,0,0,1.4142135623730951,2.0,31
81,39,0.35551220313740894,9,9,0,1,0.0,11.40175425099138,0,1,1.0,3.0,31
81,40,0.35551220313740894,8,9,-1,0,1.0,1.0,1,0,1.0,2.0,32
81,41,0.35551220313740894,9,9,1,0,0.0,2.23606797749979,0,1,1.0,2.0,32
81,42,0.35551220313740894,9,9,0,0,0.0,3.1622776601683795,0,0,0.0,1.0,33
81,43,0.35551220313740894,8,9,-1,0,1.0,1.0,1,0,1.0,1.0,34
81,44,0.35551220313740894,9,9,1,0,0.0,8.06225774829855,0,1,1.0,2.0,34
81,45,0.35551220313740894,9,9,0,0,0.0,8.06225774829855,0,0,0.0,1.0,35
81,46,0.35551220313740894,9,9,0,0,0.0,7.280109889280518,0,0,0.0,0.0,36
81,47,0.35551220313740894,9,9,0,0,0.0,6.0,0,0,0.0,0.0,37
81,48,0.35551220313740894,9,9,0,0,0.0,4.123105625617661,0,0,0.0,0.0,38
81,49,0.35551220313740894,9,9,1,0,0.0,11.313708498984761,0,0,1.0,1.0,39
82,0,0.2946014168407395,7,2,1,1,7.280109889280518,5.385164807134504,0,1,1.4142135623730951,0.0,0
82,1,0.2946014168407395,8,3,1,1,6.082762530298219,5.0990195135927845,0,1,1.4142135623730951,0.0,0
82,2,0.2946014168407395,8,3,0,0,6.082762530298219,8.06225774829855,0,0,0.0,2.0,1
82,3,0.2946014168407395,9,3,2,0,6.0,5.385164807134504,0,1,2.0,2.0,1
82,4,0.2946014168407395,9,4,0,1,5.0,3.0,0,1,1.0,3.0,1
82,5,0.2946014168407395,9,6,1,2,3.0,6.4031242374328485,0,1,2.23606797749979,2.0,1
82,6,0.2946014168407395,9,7,0,1,2.0,7.810249675906654,0,1,1.0,2.0,1
82,7,0.2946014168407395,9,8,0,1,1.0,8.0,0,1,1.0,0.0,1
82,8,0.2946014168407395,9,9,0,1,0.0,10.816653826391969,0,1,1.0,0.0,1
82,9,0.2946014168407395,9,9,0,0,0.0,9.433981132056603,0,0,0.0,1.0,2
82,10,0.2946014168407395,9,9,0,0,0.0,6.708203932499369,0,0,0.0,0.0,3
82,11,0.2946014168407395,8,9,-1,0,1.0,5.385164807134504,0,0,1.0,1.0,4
82,12,0.2946014168407395,9,9,1,0,0.0,6.4031242374328485,0,1,1.0,2.0,4
82,13,0.2946014168407395,8,8,-1,-1,1.4142135623730951,10.0,0,0,1.4142135623730951,3.0,5
82,14,0.2946014168407395,9,9,1,1,0.0,11.313708498984761,0,1,1.4142135623730951,4.0,5
82,15,0.2946014168407395,9,9,0,0,0.0,6.324555320336759,0,0,0.0,2.0,6
82,16,0.2946014168407395,9,9,0,0,0.0,5.385164807134504,0,0,0.0,0.0,7
82,17,0.2946014168407395,9,9,0,0,0.0,3.605551275463989,0,0,0.0,0.0,8
82,18,0.2946014168407395,9,9,0,0,0.0,4.47213595499958,0,0,0.0,0.0,9
82,19,0.2946014168407395,9,8,1,-1,1.0,8.0,0,0,1.4142135623730951,2.0,10
82,20,0.2946014168407395,9,9,0,1,0.0,8.94427190999916,0,1,1.0,3.0,10
82,21,0.2946014168407395,8,9,-1,0,1.0,11.40175425099138,0,0,1.0,2.0,11
82,22,0.2946014168407395,9,9,1,0,0.0,7.810249675906654,0,1,1.0,2.0,11
82,23,0.2946014168407395,9,9,0,0,0.0,9.0,0,0,0.0,1.0,12
82,24,0.2946014168407395,9,9,0,0,0.0,5.0,0,0,0.0,0.0,13
82,25,0.2946014168407395,9,9,1,1,0.0,7.0,0,0,1.4142135623730951,2.0,14
82,26,0.2946014168407395,8,9,-1,1,1.0,6.0,0,0,1.4142135623730951,2.0,15
82,27,0.2946014168407395,9,8,1,-1,1.0,1.0,1,0,1.4142135623730951,4.0,16
82,28,0.2946014168407395,9,8,1,0,1.0,1.0,1,0,1.0,1.0,17
82,29,0.2946014168407395,9,9,0,2,0.0,10.63014581273465,0,1,2.0,3.0,17
82,30,0.2946014168407395,8,9,-1,0,1.0,2.0,1,0,1.0,3.0,18
82,31,0.2946014168407395,9,9,1,0,0.0,8.06225774829855,0,1,1.0,2.0,18
82,32,0.2946014168407395,9,9,0,0,0.0,9.219544457292887,0,0,0.0,1.0,19
82,33,0.2946014168407395,9,9,0,0,0.0,4.242640687119285,0,0,0.0,0.0,20
82,34,0.2946014168407395,9,9,0,0,0.0,6.082762530298219,0,0,0.0,0.0,21
82,35,0.2946014168407395,9,9,0,0,0.0,8.94427190999916,0,0,0.0,0.0,22
82,36,0.2946014168407395,9,9,0,0,0.0,12.727922061357855,0,0,0.0,0.0,23
82,37,0.2946014168407395,9,9,0,0,0.0,6.082762530298219,0,0,0.0,0.0,24
82,38,0.2946014168407395,9,9,0,0,0.0,8.602325267042627,0,0,0.0,0.0,25
82,39,0.2946014168407395,8,8,-1,-1,1.4142135623730951,6.324555320336759,0,0,1.4142135623730951,2.0,26
82,40,0.2946014168407395,9,9,1,1,0.0,5.0,0,1,1.4142135623730951,4.0,26
82,41,0.2946014168407395,9,9,0,0,0.0,4.123105625617661,0,0,0.0,2.0,27
82,42,0.2946014168407395,8,9,-1,0,1.0,8.0,0,0,1.0,1.0,28
82,43,0.2946014168407395,9,9,1,1,0.0,2.23606797749979,0,1,1.4142135623730951,3.0,28
82,44,0.2946014168407395,8,9,-1,1,1.0,8.06225774829855,0,0,1.4142135623730951,2.0,29
82,45,0.2946014168407395,8,9,0,1,1.0,5.385164807134504,0,0,1.0,1.0,30
82,46,0.2946014168407395,9,9,1,0,0.0,10.63014581273465,0,1,1.0,2.0,30
82,47,0.2946014168407395,9,9,0,0,0.0,5.830951894845301,0,0,0.0,1.0,31
82,48,0.2946014168407395,9,8,0,-1,1.0,8.06225774829855,0,0,1.0,1.0,32
82,49,0.2946014168407395,8,8,-1,0,1.4142135623730951,9.433981132056603,0,0,1.0,2.0,33
83,0,0.38269649938272177,9,6,0,1,3.0,5.385164807134504,0,1,1.0,0.0,0
83,1,0.38269649938272177,9,7,0,1,2.0,8.54400374531753,0,1,1.0,0.0,0
83,2,0.38269649938272177,9,8,0,1,1.0,8.06225774829855,0,1,1.0,0.0,0
83,3,0.38269649938272177,9,9,0,1,0.0,1.0,1,1,1.0,0.0,0
83,4,0.38269649938272177,8,9,-1,1,1.0,6.324555320336759,0,0,1.4142135623730951,1.0,1
83,5,0.38269649938272177,9,9,1,0,0.0,7.211102550927978,0,1,1.0,3.0,1
83,6,0.38269649938272177,9,9,0,0,0.0,8.06225774829855,0,0,0.0,1.0,2
83,7,0.38269649938272177,9,9,0,0,0.0,8.246211251235321,0,0,0.0,0.0,3
83,8,0.38269649938272177,9,8,1,-1,1.0,9.0,0,0,1.4142135623730951,2.0,4
83,9,0.38269649938272177,9,9,0,1,0.0,7.0,0,1,1.0,3.0,4
83,10,0.38269649938272177,9,9,0,0,0.0,7.0710678118654755,0,0,0.0,1.0,5
83,11,0.38269649938272177,9,9,0,0,0.0,3.0,0,0,0.0,0.0,6
83,12,0.38269649938272177,9,9,0,0,0.0,9.0,0,0,0.0,0.0,7
83,13,0.38269649938272177,9,9,0,0,0.0,5.0990195135927845,0,0,0.0,0.0,8
83,14,0.38269649938272177,9,9,0,0,0.0,7.0710678118654755,0,0,0.0,0.0,9
83,15,0.38269649938272177,9,8,1,-1,1.0,5.0990195135927845,0,0,1.4142135623730951,2.0,10
83,16,0.38269649938272177,9,9,0,1,0.0,3.0,0,1,1.0,3.0,10
83,17,0.38269649938272177,9,9,0,0,0.0,3.1622776601683795,0,0,0.0,1.0,11
83,18,0.38269649938272177,9,9,0,0,0.0,3.605551275463989,0,0,0.0,0.0,12
83,19,0.38269649938272177,9,9,0,0,0.0,3.1622776601683795,0,0,0.0,0.0,13
83,20,0.38269649938272177,9,9,0,0,0.0,4.123105625617661,0,0,0.0,0.0,14
83,21,0.38269649938272177,9,9,0,0,0.0,8.54400374531753,0,0,0.0,0.0,15
83,22,0.38269649938272177,9,9,0,0,0.0,9.055385138137417,0,0,0.0,0.0,16
83,23,0.38269649938272177,8,8,-1,-1,1.4142135623730951,11.40175425099138,0,0,1.4142135623730951,2.0,17
83,24,0.38269649938272177,9,9,1,1,0.0,5.0,0,1,1.4142135623730951,4.0,17
83,25,0.38269649938272177,9,9,0,0,0.0,8.06225774829855,0,0,0.0,2.0,18
83,26,0.38269649938272177,9,9,0,0,0.0,6.0,0,0,0.0,0.0,19
83,27,0.38269649938272177,9,8,1,-1,1.0,7.810249675906654,0,0,1.4142135623730951,2.0,20
83,28,0.38269649938272177,9,9,0,1,0.0,2.23606797749979,0,1,1.0,3.0,20
83,29,0.38269649938272177,9,9,0,0,0.0,7.810249675906654,0,0,0.0,1.0,21
83,30,0.38269649938272177,9,9,0,0,0.0,7.211102550927978,0,0,0.0,0.0,22
83,31,0.38269649938272177,9,9,0,0,0.0,7.280109889280518,0,0,0.0,0.0,23
83,32,0.38269649938272177,9,9,0,0,0.0,4.0,0,0,0.0,0.0,24
83,33,0.38269649938272177,9,9,0,0,0.0,9.433981132056603,0,0,0.0,0.0,25
83,34,0.38269649938272177,9,9,0,0,0.0,0.0,1,0,0.0,0.0,26
83,35,0.38269649938272177,9,9,0,0,0.0,8.54400374531753,0,0,0.0,0.0,27
83,36,0.38269649938272177,9,9,0,0,0.0,9.486832980505138,0,0,0.0,0.0,28
83,37,0.38269649938272177,8,9,-1,1,1.0,10.295630140987,0,0,1.4142135623730951,2.0,29
83,38,0.38269649938272177,9,9,1,0,0.0,7.810249675906654,0,1,1.0,3.0,29
83,39,0.38269649938272177,9,9,0,0,0.0,3.0,0,0,0.0,1.0,30
83,40,0.38269649938272177,9,9,0,0,0.0,8.06225774829855,0,0,0.0,0.0,31
83,41,0.38269649938272177,9,9,0,0,0.0,12.041594578792296,0,0,0.0,0.0,32
83,42,0.38269649938272177,9,9,0,0,0.0,3.0,0,0,0.0,0.0,33
83,43,0.38269649938272177,9,9,0,0,0.0,7.211102550927978,0,0,0.0,0.0,34
83,44,0.38269649938272177,8,8,-1,-1,1.4142135623730951,12.727922061357855,0,0,1.4142135623730951,2.0,35
83,45,0.38269649938272177,9,9,1,1,0.0,8.94427190999916,0,1,1.4142135623730951,4.0,35
83,46,0.38269649938272177,9,9,0,0,0.0,9.486832980505138,0,0,0.0,2.0,36
83,47,0.38269649938272177,8,8,-1,-1,1.4142135623730951,12.041594578792296,0,0,1.4142135623730951,2.0,37
83,48,0.38269649938272177,9,9,1,1,0.0,6.082762530298219,0,1,1.4142135623730951,4.0,37
83,49,0.38269649938272177,9,9,0,0,0.0,9.055385138137417,0,0,0.0,2.0,38
84,0,0.45619553755481557,9,8,1,1,1.0,7.810249675906654,0,1,1.4142135623730951,0.0,0
84,1,0.45619553755481557,9,8,0,0,1.0,5.830951894845301,0,0,0.0,2.0,1
84,2,0.45619553755481557,9,9,0,1,0.0,10.295630140987,0,1,1.0,1.0,1
84,3,0.45619553755481557,9,9,0,0,0.0,8.06225774829855,0,0,0.0,1.0,2
84,4,0.45619553755481557,9,9,0,0,0.0,10.295630140987,0,0,0.0,0.0,3
84,5,0.45619553755481557,9,9,1,1,0.0,8.48528137423857,0,0,1.4142135623730951,2.0,4
84,6,0.45619553755481557,8,8,-1,-1,1.4142135623730951,4.0,0,0,1.4142135623730951,4.0,5
84,7,0.45619553755481557,9,9,1,1,0.0,6.0,0,1,1.4142135623730951,4.0,5
84,8,0.45619553755481557,9,9,0,0,0.0,4.123105625617661,0,0,0.0,2.0,6
84,9,0.45619553755481557,9,8,0,-1,1.0,3.0,0,0,1.0,1.0,7
84,10,0.45619553755481557,9,9,0,1,0.0,8.06225774829855,0,1,1.0,2.0,7
84,11,0.45619553755481557,9,9,0,0,0.0,5.656854249492381,0,0,0.0,1.0,8
84,12,0.45619553755481557,9,9,0,0,0.0,11.313708498984761,0,0,0.0,0.0,9
84,13,0.45619553755481557,9,9,0,0,0.0,8.0,0,0,0.0,0.0,10
84,14,0.45619553755481557,9,9,0,0,0.0,10.295630140987,0,0,0.0,0.0,11
84,15,0.45619553755481557,9,8,1,-1,1.0,8.246211251235321,0,0,1.4142135623730951,2.0,12
84,16,0.45619553755481557,9,9,1,1,0.0,5.0990195135927845,0,1,1.4142135623730951,2.0,12
84,17,0.45619553755481557,9,9,0,0,0.0,5.0,0,0,0.0,2.0,13
84,18,0.45619553755481557,9,9,0,0,0.0,10.63014581273465,0,0,0.0,0.0,14
84,19,0.45619553755481557,9,9,0,0,0.0,6.4031242374328485,0,0,0.0,0.0,15
84,20,0.45619553755481557,9,9,0,0,0.0,8.48528137423857,0,0,0.0,0.0,16
84,21,0.45619553755481557,9,9,0,1,0.0,9.433981132056603,0,0,1.0,1.0,17
84,22,0.45619553755481557,9,9,0,0,0.0,8.06225774829855,0,0,0.0,1.0,18
84,23,0.45619553755481557,9,9,0,0,0.0,8.0,0,0,0.0,0.0,19
84,24,0.45619553755481557,9,8,0,-1,1.0,1.0,1,0,1.0,1.0,20
84,25,0.45619553755481557,9,9,0,1,0.0,7.0710678118654755,0,1,1.0,2.0,20
84,26,0.45619553755481557,9,9,0,0,0.0,6.708203932499369,0,0,0.0,1.0,21
84,27,0.45619553755481557,9,9,0,0,0.0,7.211102550927978,0,0,0.0,0.0,22
84,28,0.45619553755481557,9,9,0,0,0.0,3.0,0,0,0.0,0.0,23
84,29,0.45619553755481557,9,9,0,0,0.0,11.40175425099138,0,0,0.0,0.0,24
84,30,0.45619553755481557,9,9,0,1,0.0,11.40175425099138,0,0,1.0,1.0,25
84,31,0.45619553755481557,9,9,0,0,0.0,4.123105625617661,0,0,0.0,1.0,26
84,32,0.45619553755481557,9,9,1,0,0.0,3.605551275463989,0,0,1.0,1.0,27
84,33,0.45619553755481557,9,9,0,0,0.0,2.0,1,0,0.0,1.0,28
84,34,0.45619553755481557,9,9,0,0,0.0,4.123105625617661,0,0,0.0,0.0,29
84,35,0.45619553755481557,9,9,0,0,0.0,7.0,0,0,0.0,0.0,30
84,36,0.45619553755481557,9,9,0,0,0.0,1.0,1,0,0.0,0.0,31
84,37,0.45619553755481557,9,9,1,0,0.0,6.708203932499369,0,0,1.0,1.0,32
84,38,0.45619553755481557,9,9,0,0,0.0,8.06225774829855,0,0,0.0,1.0,33
84,39,0.45619553755481557,9,8,0,-1,1.0,8.06225774829855,0,0,1.0,1.0,34
84,40,0.45619553755481557,9,9,0,1,0.0,7.0,0,1,1.0,2.0,34
84,41,0.45619553755481557,9,9,0,1,0.0,6.4031242374328485,0,0,1.0,0.0,35
84,42,0.45619553755481557,9,9,0,0,0.0,8.246211251235321,0,0,0.0,1.0,36
84,43,0.45619553755481557,9,9,0,0,0.0,8.06225774829855,0,0,0.0,0.0,37
84,44,0.45619553755481557,9,9,0,0,0.0,5.656854249492381,0,0,0.0,0.0,38
84,45,0.45619553755481557,8,9,-1,0,1.0,2.0,1,0,1.0,1.0,39
84,46,0.45619553755481557,9,9,1,0,0.0,4.123105625617661,0,1,1.0,2.0,39
84,47,0.45619553755481557,9,9,0,0,0.0,9.055385138137417,0,0,0.0,1.0,40
84,48,0.45619553755481557,9,9,0,0,0.0,3.0,0,0,0.0,0.0,41
84,49,0.45619553755481557,9,9,0,0,0.0,9.219544457292887,0,0,0.0,0.0,42
85,0,0.41594348511562285,9,6,0,1,3.0,9.486832980505138,0,1,1.0,0.0,0
85,1,0.41594348511562285,9,7,0,1,2.0,8.246211251235321,0,1,1.0,0.0,0
85,2,0.41594348511562285,9,8,0,1,1.0,9.219544457292887,0,1,1.0,0.0,0
85,3,0.41594348511562285,9,9,0,1,0.0,9.219544457292887,0,1,1.0,0.0,0
85,4,0.41594348511562285,9,9,1,0,0.0,9.848857801796104,0,0,1.0,2.0,1
85,5,0.41594348511562285,9,8,0,-1,1.0,2.0,1,0,1.0,2.0,2
85,6,0.41594348511562285,9,9,0,1,0.0,1.0,1,1,1.0,2.0,2
85,7,0.41594348511562285,9,9,0,0,0.0,8.06225774829855,0,0,0.0,1.0,3
85,8,0.41594348511562285,9,9,0,0,0.0,7.280109889280518,0,0,0.0,0.0,4
85,9,0.41594348511562285,9,9,0,0,0.0,7.280109889280518,0,0,0.0,0.0,5
85,10,0.41594348511562285,9,9,0,0,0.0,8.06225774829855,0,0,0.0,0.0,6
85,11,0.41594348511562285,9,9,0,0,0.0,10.816653826391969,0,0,0.0,0.0,7
85,12,0.41594348511562285,9,9,0,0,0.0,11.40175425099138,0,0,0.0,0.0,8
85,13,0.41594348511562285,9,9,0,0,0.0,5.0990195135927845,0,0,0.0,0.0,9
85,14,0.41594348511562285,9,9,0,0,0.0,7.810249675906654,0,0,0.0,0.0,10
85,15,0.41594348511562285,9,9,0,0,0.0,8.602325267042627,0,0,0.0,0.0,11
85,16,0.41594348511562285,9,9,0,0,0.0,6.324555320336759,0,0,0.0,0.0,12
85,17,0.41594348511562285,9,9,0,0,0.0,6.324555320336759,0,0,0.0,0.0,13
85,18,0.41594348511562285,9,9,0,0,0.0,6.4031242374328485,0,0,0.0,0.0,14
85,19,0.41594348511562285,9,8,0,-1,1.0,8.48528137423857,0,0,1.0,1.0,15
85,20,0.41594348511562285,9,9,0,1,0.0,6.0,0,1,1.0,2.0,15
85,21,0.41594348511562285,9,9,0,0,0.0,6.082762530298219,0,0,0.0,1.0,16
85,22,0.41594348511562285,9,9,0,0,0.0,4.0,0,0,0.0,0.0,17
85,23,0.41594348511562285,9,9,0,0,0.0,3.0,0,0,0.0,0.0,18
85,24,0.41594348511562285,9,8,0,-1,1.0,7.0,0,0,1.0,1.0,19
85,25,0.41594348511562285,9,9,0,1,0.0,6.324555320336759,0,1,1.0,2.0,19
85,26,0.41594348511562285,9,9,0,0,0.0,9.0,0,0,0.0,1.0,20
85,27,0.41594348511562285,9,9,0,0,0.0,9.433981132056603,0,0,0.0,0.0,21
85,28,0.41594348511562285,9,9,0,0,0.0,4.0,0,0,0.0,0.0,22
85,29,0.41594348511562285,9,9,0,0,0.0,1.0,1,0,0.0,0.0,23
85,30,0.41594348511562285,9,9,0,0,0.0,10.816653826391969,0,0,0.0,0.0,24
85,31,0.41594348511562285,9,9,0,0,0.0,12.727922061357855,0,0,0.0,0.0,25
85,32,0.41594348511562285,9,9,0,0,0.0,8.246211251235321,0,0,0.0,0.0,26
85,33,0.41594348511562285,9,9,0,0,0.0,9.219544457292887,0,0,0.0,0.0,27
85,34,0.41594348511562285,9,9,0,0,0.0,9.219544457292887,0,0,0.0,0.0,28
85,35,0.41594348511562285,9,9,0,0,0.0,7.810249675906654,0,0,0.0,0.0,29
85,36,0.41594348511562285,9,9,0,0,0.0,12.727922061357855,0,0,0.0,0.0,30
85,37,0.41594348511562285,9,9,0,0,0.0,8.06225774829855,0,0,0.0,0.0,31
85,38,0.41594348511562285,9,9,0,0,0.0,12.041594578792296,0,0,0.0,0.0,32
85,39,0.41594348511562285,9,9,0,0,0.0,9.486832980505138,0,0,0.0,0.0,33
85,40,0.41594348511562285,9,9,0,0,0.0,6.708203932499369,0,0,0.0,0.0,34
85,41,0.41594348511562285,9,9,0,0,0.0,4.0,0,0,0.0,0.0,35
85,42,0.41594348511562285,9,9,0,0,0.0,2.23606797749979,0,0,0.0,0.0,36
85,43,0.41594348511562285,9,9,0,0,0.0,4.123105625617661,0,0,0.0,0.0,37
85,44,0.41594348511562285,9,9,0,0,0.0,7.211102550927978,0,0,0.0,0.0,38
85,45,0.41594348511562285,9,9,0,0,0.0,2.23606797749979,0,0,0.0,0.0,39
85,46,0.41594348511562285,9,9,0,0,0.0,10.63014581273465,0,0,0.0,0.0,40
85,47,0.41594348511562285,9,9,0,0,0.0,7.211102550927978,0,0,0.0,0.0,41
85,48,0.41594348511562285,9,9,0,0,0.0,9.219544457292887,0,0,0.0,0.0,42
85,49,0.41594348511562285,8,8,-1,-1,1.4142135623730951,1.4142135623730951,1,0,1.4142135623730951,2.0,43
